ID,SalePrice
1815,52748.86350082059
1816,91536.24618269352
1817,108993.13905910526
1818,136833.3574174932
1819,122653.0149449277
1820,49470.39884526401
1821,112209.83439230661
1822,170116.02602318686
1823,41397.87161807156
1824,149899.70778009814
1825,129077.79430022142
1826,96767.1319922758
1827,105450.6383512335
1828,137699.6708194829
1829,133269.41069469095
1830,138072.08204644083
1831,180915.43464501706
1832,91565.70885809706
1833,146028.93605920344
1834,121565.44421814135
1835,150006.84863063743
1836,134256.44730235264
1837,87004.86988932626
1838,129630.9883915588
1839,86350.2144069162
1840,155636.65754775077
1841,146596.95235649278
1842,73145.70064179433
1843,145058.68863983138
1844,132741.52509461908
1845,135714.0533785776
1846,153797.96070636212
1847,159792.4528472415
1848,62634.36789156525
1849,116261.35878426391
1850,128552.84580930827
1851,160450.26133718892
1852,130036.764441731
1853,126671.65056269197
1854,174780.76645188566
1855,145183.36738884644
1856,220895.13442876126
1857,168249.96474456383
1858,137386.57515181197
1859,126870.62177995233
1860,146428.17042509915
1861,126870.62177995233
1862,301986.712304614
1863,300596.67671227234
1864,300596.67671227234
1865,354841.70631743205
1866,352189.75259817636
1867,252456.32918568296
1868,294691.8591373668
1869,218033.241132143
1870,261129.52806939164
1871,269059.0399097418
1872,166378.70512693474
1873,228910.48895538342
1874,144046.58509062894
1875,210372.90723433899
1876,198559.94051827336
1877,214402.79699468584
1878,209919.25069942066
1879,134604.31651062486
1880,137425.20793929198
1881,243371.6388164127
1882,253297.76202744618
1883,188278.63536300434
1884,203070.6406370359
1885,255220.5777234018
1886,293669.4510478022
1887,220619.2679918015
1888,283668.5351453839
1889,155419.6101421631
1890,127634.9841222717
1891,125816.3616135222
1892,109891.85132394146
1893,127197.99373100876
1894,134501.61339102068
1895,142257.64775369552
1896,128620.82020870442
1897,107526.01949735705
1898,120526.79236322787
1899,149320.6970618874
1900,159670.40163542327
1901,161925.59486750778
1902,146107.93824958056
1903,230508.3173577239
1904,147669.9410111308
1905,209243.59883239729
1906,174871.38091793444
1907,205095.83707745228
1908,114923.32415678496
1909,141113.60601245795
1910,128017.1409097077
1911,233305.83053836614
1912,284169.5519451862
1913,150221.89529288487
1914,62780.09173042625
1915,336011.48999837384
1916,60530.41513637457
1917,261697.82922995003
1918,141207.39775282415
1919,158842.6945903439
1920,154090.6749380864
1921,437833.68363190134
1922,350953.3725884317
1923,202280.44762027467
1924,213130.8198597865
1925,212399.23222518055
1926,396840.2509171442
1927,140709.4172070081
1928,160560.2780121485
1929,114293.39787010991
1930,126235.78700634542
1931,145269.61288524297
1932,132002.98707536637
1933,170555.40780282437
1934,170403.97676711352
1935,167185.72606343916
1936,183855.600682906
1937,183842.9481985108
1938,167861.01522372646
1939,263566.50809735653
1940,192847.0111739004
1941,170926.0402311082
1942,182105.7961836947
1943,209768.59283561315
1944,368545.25714421057
1945,394422.9615188221
1946,159962.72328785263
1947,324371.5368291455
1948,175431.06024977547
1949,223463.07048345768
1950,183387.80544808233
1951,250344.60302433255
1952,202262.5287808373
1953,157004.97947749426
1954,195297.54981574995
1955,126758.22410908232
1956,282427.45429488656
1957,156696.11688433102
1958,328777.22523388173
1959,138994.7271577205
1960,118108.43094070935
1961,116332.99877196146
1962,97922.8785361531
1963,103576.49996527743
1964,100787.42162304811
1965,141534.22462471414
1966,153292.35343570117
1967,294365.7961612029
1968,463936.5368900765
1969,406641.15661216003
1970,482685.8855898407
1971,487795.18512824795
1972,405373.4474759314
1973,270582.46116325463
1974,323154.9224361636
1975,547075.9632443363
1976,257916.29235530787
1977,350437.65682710166
1978,395309.6118954304
1979,323020.8416342866
1980,183052.61107588722
1981,350896.38956619473
1982,221895.67964681133
1983,209952.47507445354
1984,177809.51895184146
1985,227830.49545937052
1986,215744.08075170152
1987,187864.56235159453
1988,176661.93216257475
1989,189289.09592058705
1990,216742.06287102317
1991,234087.0551846694
1992,208615.4532293314
1993,175735.53153099184
1994,244856.0540553168
1995,182292.18764039886
1996,237534.1056383776
1997,310196.28775272355
1998,312086.21280856535
1999,262165.4043006928
2000,315628.62887187477
2001,251785.70824559743
2002,246532.1357415425
2003,242476.190107275
2004,268050.76493587875
2005,226935.19542660587
2006,243667.5492476327
2007,249228.90073997423
2008,220952.68809184956
2009,194408.47394877672
2010,197784.66850612394
2011,147740.97940748435
2012,172149.3462394782
2013,179366.69862871786
2014,187330.95057756655
2015,208610.71784133176
2016,193053.63279249994
2017,205202.73382307598
2018,125348.97678989187
2019,136882.05716279827
2020,113153.50235730901
2021,116573.4095961928
2022,175987.72564227346
2023,119723.98619536975
2024,244957.008859091
2025,436898.5428417025
2026,174833.01374455838
2027,138720.58703612967
2028,161395.6980644906
2029,167824.99478671874
2030,269675.46195197816
2031,270379.68179567944
2032,294401.16924633237
2033,273337.947711448
2034,165235.2050842334
2035,210896.66826479475
2036,202297.32652382267
2037,205992.51535196207
2038,338289.1309205258
2039,219652.6017091762
2040,446271.43638253585
2041,267991.90553574386
2042,200830.7492545068
2043,171321.22131187085
2044,173175.09404640543
2045,210233.58799002197
2046,144802.58829084088
2047,144614.09604455662
2048,131601.71697227797
2049,145224.39494489742
2050,183409.89783070976
2051,104588.65324619506
2052,131495.9987555425
2053,154427.51980217485
2054,89025.79031504325
2055,161806.91472375023
2056,129649.58768894224
2057,122871.59542447781
2058,213603.43362748483
2059,131985.39345244708
2060,167100.24495256663
2061,183300.5427183912
2062,131905.35654977328
2063,117648.00443467395
2064,135746.87967489075
2065,120901.96652726202
2066,168802.1926719571
2067,125623.85379774799
2068,140704.16098581653
2069,86234.249092013
2070,111022.32260351918
2071,100274.18083910228
2072,137577.02135599544
2073,140315.80776588415
2074,189914.29468734664
2075,157780.2102783703
2076,128482.11722650609
2077,143981.95831257058
2078,128779.633002013
2079,124522.98275280694
2080,119878.81389595068
2081,124923.33652126181
2082,132544.0002905002
2083,144731.5268943656
2084,114455.24508315623
2085,123387.34608421799
2086,139488.1172873458
2087,117307.78998737114
2088,108656.09858012319
2089,70796.1740747388
2090,136001.88039482504
2091,126929.30015847264
2092,132347.70121109078
2093,118863.39155563255
2094,132422.683537484
2095,139860.69597407177
2096,75698.12658084939
2097,95324.61829916564
2098,152195.15365191878
2099,72181.43861371088
2100,96009.82186940906
2101,123117.8966286106
2102,131573.36203090445
2103,92767.0712445451
2104,136582.64272215284
2105,127690.99845852089
2106,65827.67607017959
2107,217667.26754733015
2108,113238.92956781999
2109,114729.06674202095
2110,142329.08450276512
2111,171156.3928321675
2112,136290.45455915757
2113,118181.1108815861
2114,111922.76478049823
2115,163509.80086447683
2116,124594.13156277259
2117,154018.38757535667
2118,120667.54042791482
2119,112339.75225020091
2120,112961.671989112
2121,113871.0110583214
2122,107237.38978487981
2123,83660.53963324399
2124,174670.2639361899
2125,127082.17565720394
2126,150864.7776480591
2127,162652.34084148263
2128,125427.87284910514
2129,103117.35855325582
2130,143718.2691251835
2131,150133.8250490074
2132,111208.77369009778
2133,122139.93330613988
2134,121149.23764248377
2135,98686.30072884233
2136,65374.39239117602
2137,121622.889938031
2138,130974.11130508732
2139,153641.06048285798
2140,139952.95208712496
2141,138594.73025851732
2142,132430.87039873083
2143,140181.1447255311
2144,133664.85893164933
2145,138343.17677665263
2146,169143.1844013844
2147,142100.1365573094
2148,136725.2321433026
2149,146874.29442006914
2150,217144.06055756792
2151,129786.65586978296
2152,191628.34962878333
2153,167370.95883860238
2154,116124.50126017162
2155,132506.3313576358
2156,237113.9997198061
2157,226058.754050074
2158,241442.00802816864
2159,214169.24359207996
2160,169744.66426066638
2161,243214.98888483268
2162,458266.6122645591
2163,353641.3654213829
2164,250989.49403114428
2165,192817.39827527775
2166,149171.84147588914
2167,231467.79442753075
2168,203841.73813556437
2169,204287.88427529554
2170,220741.41009130643
2171,151943.43453950193
2172,135860.90677980304
2173,165501.76259415413
2174,226071.0630484172
2175,313437.25881579955
2176,316969.1697080967
2177,239327.49692128188
2178,219764.67704226697
2179,141430.36424815026
2180,240477.14656588828
2181,188873.02973521466
2182,224820.1258411068
2183,198356.80749842402
2184,131050.85312041908
2185,106339.75225657769
2186,141524.1786987772
2187,150235.0575302136
2188,152124.89050721147
2189,212410.27484901747
2190,84704.62751042725
2191,84704.62751042725
2192,101813.8653529782
2193,103039.75266861291
2194,99227.94462379822
2195,114567.02029495877
2196,97953.22863915932
2197,117055.8761743561
2198,160515.17033376778
2199,164636.00085323595
2200,136088.35909734532
2201,142975.25154708792
2202,206605.2148536518
2203,155077.9982911434
2204,181403.7548876039
2205,104862.49274109655
2206,151127.48325423335
2207,231155.58278654527
2208,259749.74208540804
2209,207952.89061377264
2210,124336.1812349112
2211,118156.80130475371
2212,113898.85189823719
2213,105192.80204966567
2214,129224.18402567426
2215,98411.7737981374
2216,143311.50516787227
2217,98478.25471515718
2218,69349.64332587773
2219,62474.3445580856
2220,72054.2465218799
2221,340141.22574650665
2222,274386.8651081371
2223,266983.34910134104
2224,213613.21860001746
2225,136598.9748944559
2226,187137.53318961235
2227,198637.7923439404
2228,271720.62142856704
2229,251085.11663294802
2230,144197.92592752297
2231,224456.3769140995
2232,182753.28229492996
2233,163252.97300722956
2234,249174.60106652317
2235,219934.3091285425
2236,264987.44349909446
2237,332621.4190898393
2238,226811.2213524334
2239,133256.95010913204
2240,154634.82786991287
2241,161769.3526404459
2242,132382.587234272
2243,123462.33367855546
2244,108838.45023943446
2245,116768.97622857006
2246,152258.40187378446
2247,107302.80279476555
2248,132272.45015245018
2249,130304.22479315517
2250,140583.84337842086
2251,128235.6237887154
2252,175013.73031182762
2253,142805.3316594616
2254,174327.02752613407
2255,177639.92487976394
2256,186988.120123092
2257,205286.77622845978
2258,166554.1293591242
2259,175255.21027702306
2260,164335.74259638746
2261,202650.47576365146
2262,215183.52429701536
2263,329371.4610927317
2264,448919.6489198402
2265,204604.87967550685
2266,300776.867034809
2267,414010.9475708125
2268,365438.43969858054
2269,150847.4757995458
2270,185513.52066659305
2271,227781.1513586088
2272,199881.18869809393
2273,157795.75432228707
2274,167186.21512917578
2275,168950.2622631683
2276,181865.28818887836
2277,179651.48198318068
2278,146074.66984023602
2279,120571.14325518276
2280,130567.09124121779
2281,157014.41031828782
2282,177809.2039352378
2283,100403.21213601093
2284,106800.15102370305
2285,158167.08408190813
2286,125777.72328835004
2287,348257.9490066036
2288,278046.51854321087
2289,358737.6555488866
2290,474032.5317548026
2291,306050.53938199073
2292,421789.4580735864
2293,518358.29210983973
2294,459147.6247237894
2295,474830.04448883823
2296,267447.8643231731
2297,317971.38698838715
2298,322383.4530323329
2299,370090.27575587214
2300,340313.83147150645
2301,277259.0664981849
2302,242209.0465186019
2303,238973.1564508112
2304,239422.42593783117
2305,180986.85803473156
2306,170876.64014684103
2307,167773.74893579847
2308,225507.30576398145
2309,291413.8041832022
2310,214245.46662493516
2311,199511.4310299293
2312,178136.64963739304
2313,174677.12770823424
2314,179670.80968334153
2315,177122.82527961227
2316,198729.77651447567
2317,172719.92684851433
2318,181006.62446842637
2319,185028.36103763292
2320,195229.10511007122
2321,249564.9754929086
2322,174188.96180691387
2323,181125.2285941314
2324,171137.24281761431
2325,201588.54943213586
2326,166304.59020133573
2327,214249.97385119036
2328,231143.66596785083
2329,188855.7618628916
2330,172679.5486491037
2331,347725.4708757093
2332,491457.10901490063
2333,338907.49303385685
2334,260367.09699542567
2335,266770.2995908647
2336,335171.30911160697
2337,198556.8029782681
2338,283599.13481884974
2339,205303.6803336248
2340,389011.1830441375
2341,208060.1956924239
2342,222359.41186893792
2343,210689.4813577616
2344,220518.28492635637
2345,235792.76141499743
2346,234504.0338073299
2347,191980.88437604165
2348,240907.46557809276
2349,168578.51963202143
2350,270717.9598813704
2351,248663.91263660707
2352,247201.0956283848
2353,238383.02906116872
2354,140280.81057405178
2355,163685.58065912875
2356,149818.69627183117
2357,186669.56581706644
2358,190827.40840033305
2359,128284.54525887904
2360,117523.85406955193
2361,141338.10650751507
2362,268941.7707192255
2363,140879.89080142515
2364,162929.3086833553
2365,223337.2015377273
2366,210136.15487322697
2367,228781.02503045683
2368,216348.95046670188
2369,219031.80617018556
2370,170637.63308031656
2371,171535.14376899588
2372,186468.3289410228
2373,276955.1894806538
2374,316173.40492246556
2375,236536.4412556136
2376,265352.90398882265
2377,371904.651135321
2378,145346.46388846586
2379,195243.22655018693
2380,144359.06345399944
2381,155201.45409365286
2382,198600.55224662708
2383,201925.24349057605
2384,244947.72543602836
2385,157004.1522681568
2386,136044.01989125204
2387,133785.63402925807
2388,117316.93791669555
2389,126288.52185984618
2390,145847.6110592592
2391,139017.0090720381
2392,116214.32107312272
2393,167462.84209744498
2394,146373.33005463702
2395,193068.58278940816
2396,137619.42851438
2397,209324.34382420027
2398,140419.7063882888
2399,65001.71216315575
2400,63413.2833105773
2401,108377.46859987038
2402,139098.73576953393
2403,159051.4794229054
2404,140728.50175506296
2405,151751.0802828346
2406,137177.66931470466
2407,131101.9876021788
2408,145346.42712733542
2409,128672.2426824145
2410,168726.82430816194
2411,121973.02560301273
2412,164886.47235306664
2413,132788.4245019686
2414,136603.22426139674
2415,141994.1817123485
2416,127886.14414943541
2417,129479.79152866003
2418,123667.33134775839
2419,118404.29983828744
2420,129596.03959068179
2421,146612.59800818516
2422,119628.11950359272
2423,141882.55724981657
2424,163101.01278215492
2425,264752.86418913834
2426,130107.51852732705
2427,135819.9763906692
2428,171582.6219412033
2429,118451.2279454857
2430,131767.57666230848
2431,115852.33594906933
2432,146750.50914325874
2433,146569.10416735083
2434,137654.0607526228
2435,147515.2327833885
2436,104922.30368227354
2437,103560.80465216417
2438,129782.51574126868
2439,107606.5488501937
2440,122409.03578973333
2441,103270.19625468751
2442,100876.45659366251
2443,114577.07412796815
2444,113680.92002325358
2445,77794.50857410699
2446,133426.11622760986
2447,199404.1316075557
2448,138936.86694189493
2449,106241.88395051168
2450,152193.96981311208
2451,120107.48206572623
2452,215532.83587669436
2453,95989.91160874488
2454,121726.38388307278
2455,121049.53246993835
2456,134070.17956123382
2457,124181.03677757013
2458,123889.81855798204
2459,105487.4993606613
2460,136313.05254346444
2461,111900.23584934893
2462,140889.43407381818
2463,119095.16489000637
2464,160785.41366153455
2465,133218.9841563119
2466,110187.2204802289
2467,154225.0507143323
2468,58914.90764918556
2469,66115.91768476181
2470,187846.52096360398
2471,213393.97289912164
2472,161582.51303143002
2473,113364.96418725306
2474,83355.82772860996
2475,221838.39805614788
2476,116583.2710202602
2477,125535.06726176679
2478,159878.40526033775
2479,113123.22418667516
2480,150861.8645496731
2481,122050.59535023052
2482,127714.0452646202
2483,113640.41748819525
2484,120054.78065596615
2485,122563.42875057772
2486,159267.05004331877
2487,198431.8557237334
2488,160635.59294008045
2489,150461.41336473744
2490,156085.74633308413
2491,94298.66301498075
2492,176975.55672112838
2493,142801.59582194025
2494,158086.9640671298
2495,97297.16999571683
2496,229043.44620031625
2497,151582.28937326997
2498,114516.91251361111
2499,94906.78044105065
2500,119773.96286737194
2501,137383.5820969973
2502,156300.58004420533
2503,95129.37390538701
2504,187574.63920839276
2505,235648.21269188586
2506,256690.34884016565
2507,277378.8384359649
2508,257794.00502230978
2509,215557.58643066412
2510,229463.1456729232
2511,173101.7759240252
2512,208347.423288222
2513,220246.37657524692
2514,241559.89051701952
2515,143918.25828125718
2516,159905.27737523598
2517,146554.7593741855
2518,151734.47523778494
2519,223013.19279279414
2520,211740.94413742435
2521,189579.21322387055
2522,223718.69745853875
2523,132802.99711998363
2524,135400.94695872627
2525,139200.99507093264
2526,134055.66441599614
2527,114633.36684591163
2528,133549.40889728518
2529,127096.64552443291
2530,120940.44263179103
2531,250214.6457502546
2532,222678.37255701682
2533,196532.31696515303
2534,225332.95383776864
2535,329470.1991563866
2536,233612.4090554564
2537,229697.10519639924
2538,179984.19558018396
2539,179907.23877475463
2540,163946.107797177
2541,182591.77741922525
2542,156146.46971150718
2543,126663.29240496192
2544,124053.41165085365
2545,134091.8042842648
2546,135158.4931153353
2547,138646.14108499326
2548,145805.7282417888
2549,148066.32667745592
2550,672044.1657800643
2551,129875.4583592425
2552,123297.26516079358
2553,74306.29015614912
2554,115139.53289687341
2555,119251.43978084318
2556,111510.36658554876
2557,109168.26385324112
2558,176157.16526369
2559,150562.0616071209
2560,134818.7964704393
2561,138313.3919187355
2562,134810.22123601896
2563,150643.07237489388
2564,194287.89412178134
2565,145454.2708801415
2566,163996.90448747456
2567,130198.169343898
2568,207360.4761447124
2569,189887.78934579444
2570,124124.73655726592
2571,184719.77919451953
2572,196309.95710339496
2573,217087.67490357393
2574,297227.3892058995
2575,130032.86133755452
2576,128011.9251260928
2577,153458.8355590158
2578,89620.02370161613
2579,64601.336124533176
2580,126366.8945576993
2581,128642.22319223393
2582,101523.57226442416
2583,273624.1503032647
2584,157703.4449650636
2585,203742.2232769508
2586,217416.13095987422
2587,203528.49748701288
2588,161784.18480334088
2589,149238.72849643586
2590,214525.65800428524
2591,192853.0921558015
2592,197116.34873575592
2593,231921.26637630962
2594,178193.73547911213
2595,207595.46209168248
2596,309001.19343495055
2597,189584.33191557712
2598,276740.4962090049
2599,301302.52719911863
2600,176328.12934448765
2601,140930.98398193976
2602,81694.53286734626
2603,102478.05722686302
2604,94452.64499366417
2605,78470.00805012367
2606,150107.62548978307
2607,171866.1032910553
2608,199082.5822213869
2609,161168.4351774805
2610,119504.7744507462
2611,137418.95121476366
2612,152083.28052467573
2613,137890.79664662213
2614,127541.75592221163
2615,146461.21326168958
2616,141383.76844289753
2617,188140.62181571088
2618,209537.89904504453
2619,191115.22133620328
2620,182781.41149930132
2621,179179.16282948657
2622,188397.4683288267
2623,244246.05843953724
2624,259542.63290818472
2625,300759.00710872177
2626,161401.4589852273
2627,186609.7787369481
2628,521609.0015937491
2629,559545.0217711588
2630,407856.52376037475
2631,471107.7439712713
2632,507271.8129396817
2633,317025.72790930065
2634,395228.6475623628
2635,153506.5523912664
2636,181720.37846484946
2637,194530.42466488143
2638,244698.99919902242
2639,177480.11531925286
2640,150514.84653823616
2641,99499.4759908311
2642,199865.11533078694
2643,99540.02092587523
2644,119874.80675200443
2645,101583.58548046545
2646,94936.84754558293
2647,99794.01188679943
2648,139558.78898941498
2649,141474.53634263983
2650,150339.11626577686
2651,137968.93081665153
2652,416836.9860533151
2653,244818.8463765174
2654,246760.67555212107
2655,399701.6067119998
2656,306251.9231649081
2657,331708.976319031
2658,275832.9208201451
2659,320268.30303783016
2660,323918.63864329644
2661,377248.9705883489
2662,386850.2461282429
2663,265747.51693030796
2664,283196.73287634365
2665,322739.4446993007
2666,296963.26084460085
2667,164534.0251521058
2668,183726.06614084655
2669,165301.42871420714
2670,297431.02886041166
2671,186994.11961461743
2672,180935.60902314182
2673,209396.5350103241
2674,209396.5350103241
2675,183307.6013901967
2676,186857.18033270008
2677,184982.2490750217
2678,246132.39022320035
2679,265978.17164237757
2680,280558.2753769024
2681,479701.7381031575
2682,346642.1984447946
2683,528827.6518018699
2684,338810.2659560567
2685,367518.20323022956
2686,251599.00922099658
2687,307483.308027019
2688,219622.67026756797
2689,220968.47752104673
2690,438906.35093956336
2691,181681.49884009952
2692,143040.50874748707
2693,192937.33587198475
2694,140898.70803990358
2695,189173.24255837692
2696,187152.19352612091
2697,182088.47007822793
2698,176611.43478657297
2699,167948.38834585279
2700,152328.20484631506
2701,144537.84171208652
2702,104100.51796214642
2703,141212.72106387588
2704,137947.3374559658
2705,121930.15598742844
2706,117507.63189373809
2707,125551.67241806678
2708,140446.05662732557
2709,113788.7991452054
2710,131528.33159754446
2711,286555.7494138853
2712,440289.70531976206
2713,171862.0646667876
2714,150798.86003402967
2715,168891.478891116
2716,152768.1860862109
2717,178380.92182580978
2718,230434.17646360197
2719,158354.4637592345
2720,173393.58577008406
2721,133532.89858144286
2722,152722.2817433973
2723,142309.70511311456
2724,133048.14260084004
2725,136393.5767221768
2726,145152.68271236506
2727,178961.86654709827
2728,165577.1820190497
2729,147304.56353098855
2730,143695.76402594036
2731,136342.11414182986
2732,127122.13475654834
2733,159953.77743323302
2734,155102.1600290096
2735,130242.5803394213
2736,138061.7401945859
2737,123676.33681784832
2738,142497.3097135742
2739,154738.67969791978
2740,138001.27176036005
2741,140168.94406940576
2742,146518.9847456316
2743,140337.37869115616
2744,155197.3260087638
2745,134110.23170515854
2746,142844.4379263804
2747,155103.9155422808
2748,117796.82039255653
2749,130044.00855342604
2750,138863.28269843166
2751,141346.4505505111
2752,194438.95827417172
2753,146911.65719390346
2754,222141.61675231802
